Hotel_Name,Date,Title,Review,Rating,Ori_Rating,Cleaned_Review,Dominant_topic,Perc_Contrib,Topic_Keywords,TextBlob_Polarity,Pol_Rating,Topic,Review_Len,Year
Ibis Budget Singapore Clarke Quay, October 2017,Great location and helpful staff,"What a great little hotel this is. They must have been at nearly full capacity when we stayed but they still managed to get us into rooms earlier than our check in time and with an upgrade. Check in was easy and fast and the staff, although super busy, where able to help with directions and advice. If you are shocked by the size of the rooms, then you haven't done your homework before booking. Yes the rooms are small, but the bed is comfortable, the AC works really well, the WIFI was brilliant and the cleanliness and facilities were great. We stayed for 2 nights in Deluxe Double and our teenagers were in an Executive Twin, (yes..they got the upgrade). I love the way this hotel can manage to run so efficiently on such a small scale, even the breakfast staff managed to serve a",4,Positive,great little must nearly full capacity still manage get u earlier check time upgrade check easy fast staff although super busy able help direction advice shock size homework book yes small bed comfortable ac work really well wifi brilliant cleanliness facility great stayed night deluxe double teenager executive twin yes get upgrade love way manage run efficiently small scale even breakfast staff manage serve,0,0.4605,"clean, good, small, walk, staff, location, mrt, night, station, place",0.23645833333333335,Positive,Location,146,2017
Ibis Budget Singapore Clarke Quay, October 2017,"Clean, efficient, place to sleep.","We had a layover in Singapore and stayed here for one night. The room was small but was sufficient for what we needed. Everything was clean, though there were some run down items, and not a lot of hot water. A great stop for a sleep and a shower, as close to the bus and train station. Staff on the front desk were helpful and friendly and speedy in their task. Thank you",4,Positive,layover stayed one night small sufficient need everything clean though run item lot hot water great stop sleep shower close bus train station staff front desk helpful friendly speedy task thank,0,0.897,"clean, good, small, walk, staff, location, mrt, night, station, place",0.2310185185185185,Positive,Location,73,2017
Ibis Budget Singapore Clarke Quay, February 2017,Great location,"Check in/Check out is fast. Location is great, walking distance to Clarke quay close to shops, bars and public transportation. Rooms are small but comfy and clean. TV and A/C is good but wifi was terrible.",3,Neutral,check fast location great walk distance close shop bar public transportation small comfy clean tv good wifi terrible,0,0.9812,"clean, good, small, walk, staff, location, mrt, night, station, place",0.11666666666666667,Neutral,Location,36,2017
Ibis Budget Singapore Clarke Quay, September 2017,Good location and good place to sleep,"The location was great. Easy access to cabs. The front desk was not very helpful or friendly. The room without a window was very standard, underwhelming. It was a good place for a short visit when you do not plan on spending any time at the hotel.",3,Neutral,location great easy access cab front desk helpful friendly without window standard underwhelming good place short visit plan spend time,0,0.9832,"clean, good, small, walk, staff, location, mrt, night, station, place",0.3154761904761904,Positive,Location,47,2017
Ibis Budget Singapore Clarke Quay, September 2017,Terrible Frontdesk Customer Service Man Loong and Nora Vuzana - Fragrance Riverside,"I had the most terrible experience I had at the front-desk in Fragrance Hotel Riverside on 24 September about 9+pm. I made the booking reservation for my two friends who were visiting Singapore. I had checked in earlier into the hotel in the afternoon, paid for the 3 nights stay, provided the front-desk with the actual guests’ details and then went out again to pick them up at the airport. We then reached the hotel at 9+pm. As I was about to bring them and show them up to their rooms, we were stopped by front desk officer by the name of NORA VUZANA at the lift. There was no greeting from her and she asked us for the room number. At this point of time, she had not explained why she needed the room number. However, we cooperated and provided what she needed. It would have been",1,Negative,terrible experience riverside september make book reservation two friend visit check earlier afternoon pay night provide actual guest detail go pick airport reach bring show stop front desk officer name nora vuzana lift greet ask u number point time explain need number however cooperate provide need,1,0.4263,"staff, u, service, front, desk, friendly, good, help, thank, time",-0.125,Negative,Service,148,2017
Ibis Budget Singapore Clarke Quay, August 2017,Great location for city stay,"I suspect all rooms in Singapore, unless you can afford to go 5* all the way, will be somewhat limited on space. Our double room was compact but had everything we needed in it. Excellent location for our many trips out and about, close to MRT which is a doddle to use.....just get yourself and E-Z link card (like an Oyster card if travelling in London) and top up as and when you need it. MRT is much cleaner than the London underground and extremely efficient, great way to get about. Roof top pool which was lovely and the children enjoyed the treadmill and the cross-trainer, whilst we adults enjoyed the laying about!! Staff very helpful and friendly.",4,Positive,suspect unless afford go way somewhat limited space double compact everything need excellent location many trip close mrt doddle use get link card like oyster card travel london top need mrt much clean london underground extremely efficient great way get roof top pool lovely child enjoy treadmill whilst adult enjoy lay staff helpful friendly,0,0.9023,"clean, good, small, walk, staff, location, mrt, night, station, place",0.4042729591836735,Positive,Location,118,2017
Ibis Budget Singapore Clarke Quay, September 2017,Worst hotel we've ever stayed in.,We are here now and dispite requesting a queen size bed 8 months ago! We are having to spend our romantic get away in single beds that are rock hard. I am sure there are bigger prison cells than this room and you have to be sat on the toilet to have a shower. The staff messed up our booking from day one and are rude and unhelpful. Avoid like the plague!!,1,Negative,dispite request queen size bed month ago spend romantic get away single bed rock hard sure big prison cell sit toilet shower staff mess book day one rude unhelpful avoid like plague,3,0.9097,"bed, shower, get, small, night, book, one, bathroom, u, toilet",-0.05216836734693878,Negative,Room Amenities,72,2017
Ibis Budget Singapore Clarke Quay, September 2017,Great for a 2 star hotel.,"Room was very small, beds were hard, no fridge, shower was over the toilet, there was no gym (just a treadmill) - very different to what was advertised. For a two star hotel this would be great. But it certainly did not live up to what was advertised as a great 3 star deal on Booking.",2,Negative,small bed hard fridge shower toilet gym treadmill different advertise two star great certainly live advertise great star deal booking,3,0.6055,"bed, shower, get, small, night, book, one, bathroom, u, toilet",0.13701298701298703,Neutral,Room Amenities,56,2017
Ibis Budget Singapore Clarke Quay, September 2017,"great location, clean room, friendly staff","from the first time a arrived the staff so friendly, i had problem to connect the wifii with my phone and they were helpful. the room was quiet small (as the same as the other budget hotel in SG), neat and the most important is clean so i can have i great rest after a day full of sight seeing and walking in SG. the bathroom was also quiet small but clean and have enough facilities such as soap, tooth brush, etc. The location near to the MRT.",4,Positive,first time arrived staff friendly problem connect wifii phone helpful quiet small budget sg neat important clean great rest day full sight see walk sg bathroom quiet small clean enough facility soap tooth brush location near mrt,0,0.9907,"clean, good, small, walk, staff, location, mrt, night, station, place",0.1696078431372549,Positive,Location,88,2017
Ibis Budget Singapore Clarke Quay, August 2017,Room too little and too wet,"the room was very terrible... too little and too wet. Location was great to explore the city, close to the metro and clars quey Staff wasn,t very helpfull Nice pool on the top of the building but nothing special",2,Negative,terrible little wet location great explore city close metro clars quey staff helpfull nice pool top building nothing special,0,0.7201,"clean, good, small, walk, staff, location, mrt, night, station, place",0.14620535714285715,Neutral,Location,39,2017
Ibis Budget Singapore Clarke Quay, September 2017,"Small rooms, good location","Our room was very small. If both luggages were open, other had to opened on the bed. Shower was possible to take at the same time when sitting toilet seat meaning that whole toilet was wet after showering. Fortunately ac was effective and dried room fast. Breakfast was in nearby cafe. There was nice pool at the roof.",3,Neutral,small luggage open open bed shower possible take time sit toilet seat mean whole toilet wet shower fortunately ac effective dry fast breakfast nearby cafe nice pool roof,3,0.6554,"bed, shower, get, small, night, book, one, bathroom, u, toilet",0.08452380952380953,Neutral,Room Amenities,58,2017
Ibis Budget Singapore Clarke Quay, August 2017,great location for a short stay,"Great location within walking distance form the main sights make it perfect for a short stay, but the room was small and there was no shower curtain it the bathroom (as expected based on the pictures) so next time I'd rather choose something more comfortable and less expensive but further away because public transportation is very good. Good WiFi, good breakfast. It was nice to have a kettle in the room.",3,Neutral,great location within walk distance form main sight make perfect short small shower curtain bathroom expect base picture next time rather choose something comfortable less expensive away public transportation good good wifi good breakfast nice kettle,0,0.9904,"clean, good, small, walk, staff, location, mrt, night, station, place",0.27999999999999997,Positive,Location,71,2017
Ibis Budget Singapore Clarke Quay, January 2017,Location wise...,"The location is great, close to MRT station and easy access going to other tourist places. The room is small yet still ok considering the price. There is a pool on the roof top. Staffs are friendly and very accommodating. After we checked out , they allowed us to leave our things on the lobby for few hours since our flight is at night we manage to visit nearby shops.",4,Positive,location great close mrt station easy access go tourist place small yet still ok consider price pool roof top staff friendly accommodate check allow u leave thing lobby hour since flight night manage visit nearby shop,0,0.9538,"clean, good, small, walk, staff, location, mrt, night, station, place",0.24814814814814815,Positive,Location,70,2017
Ibis Budget Singapore Clarke Quay, August 2017,Be prepared and you will enjoy your stay more,"True that for location and value it is worth considering staying here. Staff friendly and helpful. True the rooms are small. Stayed in a deluxe room with queen bed, window, and free wifi. To save on floor space best if one travel bag fits into the wardrobe. My bag was a good fit at 26d x 46w cm. Coat hangers in the wardrobe are not removable. Bring your own. True many rooms have no refrigerator. A convenience store for drinks and snacks is located next door. True bathroom is a small wet room. Use bath mat supplied. Remember to use the pool.",4,Positive,true location value worth consider staff friendly helpful true small deluxe queen bed window free wifi save floor space best one travel bag fit wardrobe bag good fit x cm coat hanger wardrobe removable bring true many refrigerator convenience store drink snack locate next door true bathroom small wet use bath mat supply remember use pool,3,0.5615,"bed, shower, get, small, night, book, one, bathroom, u, toilet",0.3338235294117647,Positive,Room Amenities,102,2017
Ibis Budget Singapore Clarke Quay, September 2016,Stay overnight,Worst hotel ever stayed in room to small for 2 people bed uncomfortable it was like sleeping on wood had to pay $10 for wifi. Breakfast at cafe next door was so terrible could not eat it. Would not recommend to stay there,1,Negative,bad ever small people bed uncomfortable like sleep wood pay wifi breakfast cafe next door terrible could eat recommend,3,0.6646,"bed, shower, get, small, night, book, one, bathroom, u, toilet",-0.55,Negative,Room Amenities,43,2016
Ibis Budget Singapore Clarke Quay, August 2017,Central,Steamingly hot in Singapore obviously so having hotel close to city was ideal to retire to and cool down with a shower and a relax. Room was small but adequate for we two. Wet room was fine. Cafe next door where you had breakfast included was great. Really friendly staff in hotel and cafe. A real bonus that we were unaware of until we arrived was the free iPhone you could use for your entire stay with sim already in. They encouraged us to ring our families in Australia so we did. Super handy for finding our way around too. Definitely return.,4,Positive,steamingly hot obviously close city ideal retire cool shower relax small adequate two wet fine cafe next door breakfast include great really friendly staff cafe real bonus unaware arrive free iphone could use entire sim already encourage u ring family australia super handy find way around definitely return,0,0.5183,"clean, good, small, walk, staff, location, mrt, night, station, place",0.23435672514619882,Positive,Location,102,2017
Ibis Budget Singapore Clarke Quay, August 2017,Good Location but Not Worth the Money,"This hotel is in a good location but it's not worth what you pay for it. The rooms are tiny and the beds are small hard slabs of mattress. The acoustics in the place are horrible so expect to hear everything during the night. Additionally, the bathrooms are basically a toilet and a shower all in the same room with a drain in the floor. If you choose to shower here, expect to have a wet bathroom for the rest of the day. The staff are fairly friendly and the hotel itself is pretty clean but for the price, I think we could have found much better accommodations.",2,Negative,good location worth pay tiny bed small hard slab mattress acoustic place horrible expect hear everything night additionally bathrooms basically toilet shower drain floor choose shower expect wet bathroom rest day staff fairly friendly pretty clean price think could find much good accommodation,3,0.6615,"bed, shower, get, small, night, book, one, bathroom, u, toilet",0.02820512820512819,Neutral,Room Amenities,108,2017
Ibis Budget Singapore Clarke Quay, August 2017,Ignore idiots complaints,"This is downtown Singapore 5 mins Clarke Quay , 10 mins Chinatown . Chinatown poor upto 4 yrs ago . 7-11 right next door , pool on top of roof . Rooms are tight boxes but how much time will you honestly spend in them you come to see Singapore .... Great little hotel central to best attractions .",4,Positive,downtown min min chinatown chinatown poor upto yr ago right next door pool top roof tight box much time honestly spend come see great little central best attraction,0,0.9878,"clean, good, small, walk, staff, location, mrt, night, station, place",0.23814935064935064,Positive,Location,59,2017
Ibis Budget Singapore Clarke Quay, July 2017,Very small room,"It was an unplanned stay at this hotel as our 5yo child was unwell on the last day of our trip. Checked in at 3pm and checked out at 10pm the same day to catch our 1am flight, but still paid approx SGD$118 for the stay. The Superior Double is clean but the room is very small, probably the smallest room we have ever stayed at. Provided in the room is tea/coffee making facilities and complimentary water. No safe, nothing else. It is ideal if travelling with minimal luggage. The bathroom is also small; the shower and toilet share the same space so it is possible to sit on the toilet whilst having a shower. Although we did not use the rooftop pool, it looked great; you can actually do laps in it.",3,Neutral,unplanned child unwell last day trip check checked day catch flight still pay approx sgd superior double clean small probably small ever provided making facility complimentary water safe nothing else ideal travel minimal luggage bathroom small shower toilet share space possible sit toilet whilst shower although use rooftop pool look great actually lap,3,0.5981,"bed, shower, get, small, night, book, one, bathroom, u, toilet",0.12205882352941178,Neutral,Room Amenities,133,2017
Ibis Budget Singapore Clarke Quay, May 2017,"Good hotel, Good location","Hotel is excellent value for money, always clean with everything you'd expect from a budget hotel chain as well as the rooftop pool. Very close to Boat quay and Clarke quay with Chinatown just down the road. Coffee shop next door isn't bad for a cup of coffee (Singapore style)",5,Positive,excellent value money always clean everything expect budget chain well rooftop pool close boat chinatown road coffee shop next door bad cup coffee style,0,0.9859,"clean, good, small, walk, staff, location, mrt, night, station, place",0.11851851851851852,Neutral,Location,50,2017
Ibis Budget Singapore Clarke Quay, August 2017,Great find in the centre of city.,"Yes, the rooms are tiny. This is an expensive city and to get what we did at the price we did we were more than happy with it. Coming from London we know city centre space is at a premium and for the price of it we set our expectations accordingly and we're not disappointed. Clever way of utilising the toilet and sink area doubling it up to include a shower which was lovely by the way. I'm a little bemused by other bad reviews regarding room size and the shower being in the toilet. It's clever use of space in a very expensive city. We stayed at the Marina Bay Sands for one night after 4 nights here just for a treat and it cost the same for that one night as it did for our entire stay at Fragrance, you just need to adjust your expectations based on the facts. Great place and I",4,Positive,yes tiny expensive city get price happy come london know city centre space premium price set expectation accordingly disappointed clever way utilising toilet sink area double include shower lovely way little bemused bad review regard size shower toilet clever use space expensive city marina bay sand one night night treat cost one night entire need adjust expectation base fact great place,3,0.6213,"bed, shower, get, small, night, book, one, bathroom, u, toilet",0.06348039215686276,Neutral,Room Amenities,156,2017
Ibis Budget Singapore Clarke Quay, July 2017,Budgethotel on excellent location,"Very close to Boat Quay and Chinatown. It is a budgethotel but rooms are very clean and staff is very friendly and helpful. Breakfast (when included) is basic, but with choice of 4 set types. What really sells this is the close proximity to Chinatown and Boat and Clarke Quay. Would definitely recommend this and stay again if in Singapore.",5,Positive,close boat chinatown budgethotel clean staff friendly helpful breakfast include basic choice set type really sell close proximity chinatown boat definitely recommend,0,0.9847,"clean, good, small, walk, staff, location, mrt, night, station, place",0.22736111111111112,Positive,Location,60,2017
Ibis Budget Singapore Clarke Quay, July 2017,Great location but poor facilities,"The good points: Location was great, close to major tourist locations such as Chinatown and Clarke Quay which are only 10 mins walk Staff were attentive and friendly Room was cleaned daily and towels replaced (though this should be a given anyway but worth mentioning) They have a pool on the roof which is fine, however there are only 7 places to sit so I went up a few times and had to about turn as there was no seats available. Why they don't add a few more chairs is beyond me and then more guests can enjoy the pool experience which incidentally is the hotels best feature. There is a kettle and fridge in the room which is great albeit at check in they mentioned I had been upgraded. I think this meant I got a window looking into other buildings... Maybe the kettle and fridge were",3,Neutral,good point location great close major tourist location chinatown min walk staff attentive friendly clean daily towel replace though give anyway worth mention pool roof fine however place sit go time turn seat available add chair beyond guest enjoy pool experience incidentally hotels best feature kettle fridge great albeit check mention upgraded think mean get window look building maybe kettle fridge,0,0.8306,"clean, good, small, walk, staff, location, mrt, night, station, place",0.3064583333333333,Positive,Location,148,2017
Ibis Budget Singapore Clarke Quay, July 2017,Location is everything,We have been to Singapore a few times and stayed in a few different hotels over the years but I must say this hotel is one of the best for the location. I will stay here again next time. It is 160 mtrs from Clarke Quay MRT (just across the road ).,4,Positive,time different year must say one best location next time mtrs mrt across road,0,0.9764,"clean, good, small, walk, staff, location, mrt, night, station, place",0.12,Neutral,Location,52,2017
Ibis Budget Singapore Clarke Quay, July 2017,Overnight stay between flights,"Hotels in Singapore have become so expensive so thought it worth a try at AUD $119 for room only. Never, ever again! A shoebox sized room, too crowded for more than one person and the smallest bathroom ever! No actual shower recess or curtained area, just a shower on the wall which when used wets the door, the entire floor and the toilet! No place to hang clothes in bathroom either. Air conditioning in room is poor, seemed cooler in the corridor! Swimming pool was pretty OK. No problem with check in /check out or reception staff. Close by a shopping Mall and MRT. Small convenience store next door. Easy walk to Chinatown.",2,Negative,become expensive thought worth try aud never ever shoebox sized crowd one person small bathroom ever actual shower recess curtain area shower wall use wet door entire floor toilet place hang clothes bathroom either air conditioning poor seem cooler corridor swim pool pretty problem check reception staff close shop mall mrt small convenience store next door easy walk chinatown,3,0.6056,"bed, shower, get, small, night, book, one, bathroom, u, toilet",0.06282051282051282,Neutral,Room Amenities,113,2017
Ibis Budget Singapore Clarke Quay, June 2017,Shower and go to the tiolet at the same time..,"We had a 4 night stopover at Singapore and the travel agent had suggested this place.. First the taxi driver who had been driving in Singapore for 30 years didnt know it and we had problems even seeing it from the street.. Lugged our cases up the steps into a foyer full of suitcases that people had left as they couldnt check in till 3pm, which is quite late i think.. Went up the lift and round the corridors like a rabbits warren and got to the room to find a bed with about 12 inches room to walk around it.. we commented on how small the room was but then we saw the bathroom.. oh my goodness it was so small the shower was over the top of the toilet and hand basin..We went back down to reception and said there must be a mistake as we had a deluxe room not a backpackers room but",2,Negative,night stopover travel agent suggest place first taxi driver drive year know problem even see street lug case step foyer full suitcase people leave could check till quite late think go lift round corridor like rabbit warren get find bed inch walk around comment small saw bathroom oh goodness small shower top toilet hand basin go back reception say must mistake deluxe backpacker,3,0.8668,"bed, shower, get, small, night, book, one, bathroom, u, toilet",0.04259259259259259,Neutral,Room Amenities,157,2017
Ibis Budget Singapore Clarke Quay, June 2017,Very small but good location,"This is very compact hotel. We had a Executive Double Room on second floor and it was so tiny. I have never experienced a bathroom where there was a shower in the corner consisting of about 9 tiles, no shower screen and everything got wet. Rooms that had windows looked on to other buildings and you had to keep the curtains closed for privacy.To enter or leave the hotel there were about 10 steep steps, no ramp to get your luggage up and from what I saw most people had large suitcases, perhaps like us had travelled for many weeks before visiting Singapore on the way home. Found this a difficult process. Found the night staff to be much more helpful than the day staff who appeared quite lazy. In saying this, the location was only a 5 minute walk to Boat and Clarke Quays,",3,Neutral,compact executive double second floor tiny never experience bathroom shower corner consist tile shower screen everything get wet window look building keep curtain close enter leave steep step ramp get luggage saw people large suitcase perhaps like u travel many week visit way home find difficult process find night staff much helpful day staff appear quite lazy say location minute walk boat,3,0.6636,"bed, shower, get, small, night, book, one, bathroom, u, toilet",0.029285714285714286,Neutral,Room Amenities,145,2017
Ibis Budget Singapore Clarke Quay, May 2017,Good location,Right in the centre near boat quay a short walk to all the attractions. Near mrt. Nice rooftop pool. Rooms are small as with most places in centre. But priced accordingly Make sure you pay just a few dollars more to get a room with a window,5,Positive,right centre near boat short walk attraction near mrt nice rooftop pool small place centre price accordingly make sure pay dollar get window,0,0.8892,"clean, good, small, walk, staff, location, mrt, night, station, place",0.21357142857142858,Positive,Location,47,2017
Ibis Budget Singapore Clarke Quay, July 2017,Short stay,We stayed at the Fragrance hotel in Singapore over the past weekend. The location is fantastic as you can walk everywhere. The train station is across the road and very easy to use. The hotel rooms are very small. I would not have like to have spent more that 2 nights. Our coffee sachets did not get replaced when the room was made up and we ran out of toilet paper. We had to request for replacements more than once. The mattresses seem to have some sort of plastic cover and they are crinkly when you move. I would overnight again because of the the location.,3,Neutral,stayed past weekend location fantastic walk everywhere train station across road easy use small like spent night coffee sachet get replaced make ran toilet paper request replacement mattresses seem sort plastic cover crinkly move overnight location,0,0.5447,"clean, good, small, walk, staff, location, mrt, night, station, place",0.156875,Positive,Location,106,2017
Ibis Budget Singapore Clarke Quay, July 2017,DOES THE JOB,"We stayed at the Fragrance Hotel for a few days on our way to Laos. The hotel is very well placed for touristy type activities and near buses and railways. The room itself was one of, if not the smallest room we have encountered anywhere and we have been to quite a few Asian countries (so it is not just an ""Asian"" phenomenon to have small rooms). The shower was right next to the toilet so be careful not to get the two confused after a big night. The room did not have a window but was very quiet. However, as a previous reviewer mentioned if you are going to sit in your room all day then why come to Singapore as a tourist in the first place. The room had a TV but no fridge which might be inconvenient if you have medications, or like us needing to keep the tonic water cold for the",3,Neutral,stayed day way laos well place touristy type activity near bus railway one small encounter anywhere quite asian country asian phenomenon small shower right next toilet careful get two confused big night window quiet however previous reviewer mention go sit day come tourist first place tv fridge might inconvenient medication like u need keep tonic water cold,3,0.5062,"bed, shower, get, small, night, book, one, bathroom, u, toilet",-0.09523809523809525,Negative,Room Amenities,156,2017
Ibis Budget Singapore Clarke Quay, June 2017,"Great location & price! Book if you only plan on sleeping in the room, don't expect 5-star quality at 2-star price.","The major selling point of this hotel is its location, really close to the MRT and walking distance to clarke quay. Singapore is a tiny island so land is at a premium, we told our cab driver how much we paid for this hotel and he was shocked how cheap it was. Normally rooms are 2-3x more. My GF checked in first and said she had to switch her rooms multiple times until they got it right. Some beds had stains while others had weak A/C, one even had a broken shower so make sure you check your room thoroughly. Rooms are TINY! Its basically a bed, wall desk, and bathroom. No windows either, which isn't a problem if you're hungover. There is no dedicated shower either, so be prepared to shower next to the toilet. Staff was nice. I didn't have much interaction with them",3,Neutral,major sell point location really close mrt walk distance tiny island land premium tell cab driver much pay shock cheap normally gf check first say switch multiple time get right bed stain others weak one even break shower make sure check thoroughly tiny basically bed wall desk bathroom windows either problem hungover dedicate shower either prepared shower next toilet staff nice much interaction,3,0.7429,"bed, shower, get, small, night, book, one, bathroom, u, toilet",0.09683583959899748,Neutral,Room Amenities,146,2017
Ibis Budget Singapore Clarke Quay, July 2017,Satisfied,Spent 8 nights at hotel booked executive room only because of unavailability of deluxe room. Deluxe roof will suffice. Location is really good. It's about a: 2 min walk to Clarke Quay station 15 min walk to waterfront park 20 min walk to Bugis 25 min walk to Arab quarter 10 min walk to China town Swimming pool was a welcome relief from sun. Staff are extremely helpful and courteous My only criticism is hot water was not always available and often had to sponge down instead of having a shower. Beds are also on the firm side. I would return.,3,Neutral,spent night book executive unavailability deluxe deluxe roof suffice location really good min walk station min walk waterfront park min walk bugis min walk arab quarter min walk china town swim pool welcome relief sun staff extremely helpful courteous criticism hot water always available often sponge instead shower bed firm side return,0,0.9933,"clean, good, small, walk, staff, location, mrt, night, station, place",0.2591880341880342,Positive,Location,101,2017
Ibis Budget Singapore Clarke Quay, June 2017,Lovely Hotel !,"This hotel is lovely and the staff are awesome and very very helpful especially at the reception ! Rooms are comfortable and hotel is situated near Clarke Quay where you can find almost everything from bars, restaurants, shopping complex, boat river rides, extreme sports etc...and a 10 min walk to China Town ! I would like to give a special big hug and thanks to Amirah, Azman & Sakina for helping us make our trip to Singapore an unforgettable one !!!! I would surely recommend this hotel. Thanks Fragrance Riverside Hotel",3,Neutral,lovely staff awesome helpful especially reception comfortable situate near find almost everything bar restaurant shop complex boat river rid extreme sport min walk china town like give special big hug thanks amirah azman sakina help u make trip unforgettable one surely recommend thanks riverside,0,0.5394,"clean, good, small, walk, staff, location, mrt, night, station, place",0.29006377551020407,Positive,Location,91,2017
Ibis Budget Singapore Clarke Quay, June 2017,Very budget hotel,"Arrived from a long flight from Amsterdam. Arrived at the hotel at 6:00 am. Was told we could not check in till 3 pm. The girl booking us in was not accommodating at all, must have been too early for her. Where as when we arrived in London at 6:00 am they advised us we can go to our room. About an hour later after just freshening up at the toilet upstairs another receptionist advised to comeback at 12 they might have a room ready. We went for a walk to a very hot humid morning, came back at the hotel at 11:00 to see if they had any rooms available. The girl at reception advised that since it was only 11:00am we couldn't get a room but if we paid an extra $40 for a deluxe room we can have one. We decided to do this as we were desperate for a shower and some rest. Well! When we",1,Negative,arrive long flight amsterdam arrive told could check till pm girl book u accommodate must early arrive london advise u go hour later freshen toilet upstairs another receptionist advise comeback might ready go walk hot humid morning come back see available girl reception advise since could get pay extra deluxe one decide desperate shower rest well,3,0.836,"bed, shower, get, small, night, book, one, bathroom, u, toilet",0.06597222222222222,Neutral,Room Amenities,160,2017
Ibis Budget Singapore Clarke Quay, June 2017,Small rooms and small minded staff,"Arrived at about 11:30am. Went through the (long) check in process and were then told to come back after 3pm. When asked why I was told that ""Check in time is 3 pm"". They did not bother to check if there was a room available, just told me to come back at 3pm. I asked to speak to the manager, he/was not there and would not speak to me on the phone but he did tell them to look and see if they had a room available before 3pm. Turns out they did and he/she asked us to come back in 30 minutes. A whole lot of unnecessary trauma and angst because the Gestapo on the front desk could not be bothered to check if a room was available earlier than 3pm. Finally got to the room and found that the coat hangers could not be removed from the wardrobe and they had no hangers for trousers.",1,Negative,arrive go long check process tell come back ask tell check time pm bother check available tell come back ask speak manager speak phone tell look see available turn ask u come back minute whole lot unnecessary trauma angst gestapo front desk could bother check available earlier finally get find coat hanger could remove wardrobe hanger trouser,3,0.8358,"bed, shower, get, small, night, book, one, bathroom, u, toilet",0.08636363636363636,Neutral,Room Amenities,157,2017
Ibis Budget Singapore Clarke Quay, June 2017,Tiny room no windows,We stayed here on a stopover to London. The room was very small no window felt very claustrophobic and dark. You could shower yourself whilst on the toilet! Water all over the toilet hard to dry off. Worse hotel in Singapore we've ever stayed at. On the plus side the room was clean. Felt like sleeping in a cupboard.,2,Negative,stopover london small window felt claustrophobic dark could shower whilst toilet water toilet hard dry bad ever plus side clean felt like sleep cupboard,3,0.9123,"bed, shower, get, small, night, book, one, bathroom, u, toilet",-0.212962962962963,Negative,Room Amenities,59,2017
Ibis Budget Singapore Clarke Quay, June 2017,Awesome 👌,"We had a great time staying for 3 days and 2 nights in this hotel. Special mention and appreciation to Mr Man Loong and Ms Jessica, front desk staff who really did an awesome job assisting us. Appreciated the deluxe room @ 6th floor, with a very nice view of the pool and Clark Quay Central. Thanks as well to Ms Ivy of Killney Restaurant, great food and service indeed. Will definitely recommend and will be back next time here :)",5,Positive,great time day night special mention appreciation mr man loong jessica front desk staff really awesome job assist u appreciated deluxe floor nice view pool clark central thanks well ms ivy killney restaurant great food service indeed definitely recommend back next time,1,0.6865,"staff, u, service, front, desk, friendly, good, help, thank, time",0.38836734693877556,Positive,Service,81,2017
Ibis Budget Singapore Clarke Quay, May 2017,Get what you pay for,"Reviews here are very misleading! If you want huge room amenities then go book a $200 a night hotel if you want budget hotel then this place is perfect . I stayed 8 nights the room is small but not as small as some reviews make out , here's an idea if it's small get out and visit the sights ! room cleaned replaced water bottles daily , nice pool on roof a bonus , this hotel is in a excellent area 2 min walk to Clarke quay bars and restaurants 5 mins to boat quay , 2 mins to the mtr station , nice friendly reception staff always say hello I would stay again",5,Positive,review mislead want huge amenity go book night want budget place perfect night small small review make idea small get visit sight clean replaced water bottle daily nice pool roof bonus excellent area min walk bar restaurants min boat min mtr station nice friendly reception staff always say hello,0,0.9005,"clean, good, small, walk, staff, location, mrt, night, station, place",0.31022727272727274,Positive,Location,115,2017
Ibis Budget Singapore Clarke Quay, May 2017,Short Stay in SIngapore,"The room was really small, just fitted in the double bed - no room for a chair or 2 to sit on. The bathroom is also very small and expect the toilet to get wet when you have a shower as it is not separate. No fridge. We were to have a Deluxe Room, not sure what a Superior Room would be like, this gives another meaning to Deluxe. Great on roof pool, the towels were a bit on the small side. Close the China Town and Clarke Quay. Noisy at night and early morning out on the streets - no sleep ins were had here. The staff were friendly and helpful. We took a shuttle to the airport and it only cost $9 each which was good value. I would look for something a bit bigger next visit.",3,Neutral,really small fit double bed chair sit bathroom small expect toilet get wet shower separate fridge deluxe sure superior like give another meaning deluxe great roof pool towel bite small side close china town noisy night early morning street sleep staff friendly helpful take shuttle airport cost good value look something bit big next visit,0,0.5455,"clean, good, small, walk, staff, location, mrt, night, station, place",0.15686274509803924,Positive,Location,139,2017
Ibis Budget Singapore Clarke Quay, June 2017,Pathetic,"The rooms are very small and amenties don't work. I checked in after midnight after a long flight and find the a.c. for my room not working. I have been asked to wait till 9am before it can be fixed. The reception fails to understand I paid for a room with a.c.. and this room has no a.c, no Windows and ventilation is poor. I am thinking of checking out even though I have paid for 2 rooms for 3 nights. It's that bad....",1,Negative,small amenties work checked midnight long flight find work ask wait till fix reception fails understand pay windows ventilation poor think check even though pay night bad,3,0.9562,"bed, shower, get, small, night, book, one, bathroom, u, toilet",-0.3125,Negative,Room Amenities,84,2017
